665.790466,2.148995,0.000071
667.372803,2.148595,0.00007
668.955017,2.148198,0.000069
670.537231,2.147806,0.000068
672.119385,2.147418,0.000067
673.701477,2.147033,0.000066
675.283508,2.146652,0.000065
676.86554,2.146276,0.000064
678.447449,2.145903,0.000063
680.029358,2.145533,0.000062
681.611145,2.145167,0.000062
683.192932,2.144805,0.000061
684.774597,2.144447,0.00006
686.356262,2.144092,0.000059
687.937866,2.14374,0.000058
689.519409,2.143392,0.000057
691.100891,2.143047,0.000057
692.682251,2.142706,0.000056
694.263611,2.142368,0.000055
695.84491,2.142033,0.000054
697.426147,2.141701,0.000054
699.007324,2.141373,0.000053
700.58844,2.141048,0.000052
702.169495,2.140726,0.000052
703.750427,2.140407,0.000051
705.331421,2.14009,0.00005
706.912231,2.139777,0.00005
708.493042,2.139467,0.000049
710.07373,2.13916,0.000048
711.654358,2.138856,0.000048
713.234985,2.138555,0.000047
714.815491,2.138256,0.000046
716.395874,2.13796,0.000046
717.976257,2.137667,0.000045
719.55658,2.137377,0.000045
721.136841,2.137089,0.000044
722.716919,2.136804,0.000044
724.297058,2.136522,0.000043
725.877075,2.136242,0.000043
727.45697,2.135965,0.000042
729.036865,2.13569,0.000042
730.616638,2.135418,0.000041
732.196411,2.135148,0.000041
733.776001,2.134881,0.00004
735.355591,2.134616,0.00004
736.935059,2.134353,0.000039
738.514526,2.134093,0.000039
740.093811,2.133835,0.000038
741.673035,2.13358,0.000038
743.252258,2.133327,0.000037
744.83136,2.133076,0.000037
746.410339,2.132827,0.000036
747.989258,2.13258,0.000036
749.568115,2.132336,0.000036
751.146851,2.132094,0.000035
752.725586,2.131854,0.000035
754.304199,2.131616,0.000034
755.88269,2.13138,0.000034
757.461121,2.131146,0.000034
759.039429,2.130914,0.000033
760.617737,2.130684,0.000033
762.195923,2.130456,0.000032
763.773987,2.130231,0.000032
765.35199,2.130007,0.000032
766.929871,2.129785,0.000031
768.50769,2.129565,0.000031
770.085449,2.129347,0.000031
771.663086,2.12913,0.00003
773.240601,2.128916,0.00003
774.818115,2.128703,0.00003
776.395447,2.128492,0.000029
777.972778,2.128283,0.000029
779.549927,2.128076,0.000029
781.127014,2.12787,0.000029
782.703979,2.127666,0.000028
784.280884,2.127464,0.000028
785.857666,2.127263,0.000028
787.434387,2.127064,0.000027
789.010986,2.126867,0.000027
790.587524,2.126672,0.000027
792.16394,2.126478,0.000026
793.740234,2.126285,0.000026
795.316467,2.126095,0.000026
796.892578,2.125905,0.000026
798.468567,2.125718,0.000025
800.044495,2.125531,0.000025
801.6203,2.125347,0.000025
803.195984,2.125164,0.000025
804.771606,2.124982,0.000024
806.347107,2.124802,0.000024
807.922485,2.124623,0.000024
809.497803,2.124446,0.000024
811.072998,2.12427,0.000023
812.648071,2.124095,0.000023
814.223022,2.123922,0.000023
815.797913,2.12375,0.000023
817.372681,2.12358,0.000023
818.947327,2.123411,0.000022
820.521851,2.123243,0.000022
822.096313,2.123077,0.000022
823.670593,2.122912,0.000022
825.244812,2.122748,0.000022
826.81897,2.122586,0.000021
828.392883,2.122424,0.000021
829.966797,2.122264,0.000021
831.540527,2.122106,0.000021
833.114136,2.121948,0.000021
834.687683,2.121792,0.00002
836.261108,2.121637,0.00002
837.834351,2.121483,0.00002
839.407593,2.12133,0.00002
840.980652,2.121179,0.00002
842.553589,2.121028,0.000019
844.126465,2.120879,0.000019
845.699219,2.120731,0.000019
847.27179,2.120584,0.000019
848.844238,2.120438,0.000019
850.416626,2.120294,0.000019
851.988892,2.12015,0.000018
853.560913,2.120007,0.000018
855.132935,2.119866,0.000018
856.704773,2.119725,0.000018
858.27655,2.119586,0.000018
859.848145,2.119447,0.000018
861.419617,2.11931,0.000017
862.991028,2.119174,0.000017
864.562195,2.119039,0.000017
866.133423,2.118904,0.000017
867.704407,2.118771,0.000017
869.275208,2.118639,0.000017
870.845886,2.118507,0.000017
872.416504,2.118377,0.000016
873.987,2.118247,0.000016
875.557312,2.118119,0.000016
877.127563,2.117991,0.000016
878.697632,2.117865,0.000016
880.267578,2.117739,0.000016
881.837402,2.117614,0.000016
883.407104,2.11749,0.000015
884.976685,2.117367,0.000015
886.546082,2.117245,0.000015
888.115356,2.117123,0.000015
889.684448,2.117003,0.000015
891.25354,2.116884,0.000015
892.822388,2.116765,0.000015
894.391113,2.116647,0.000015
895.959656,2.11653,0.000015
897.528137,2.116414,0.000014
899.096497,2.116298,0.000014
900.664673,2.116184,0.000014
902.232605,2.11607,0.000014
903.800598,2.115957,0.000014
905.368286,2.115845,0.000014
906.935913,2.115733,0.000014
908.503418,2.115623,0.000014
910.070679,2.115513,0.000014
911.637878,2.115404,0.000013
913.204895,2.115295,0.000013
914.77179,2.115188,0.000013
916.338562,2.115081,0.000013
917.905151,2.114974,0.000013
919.471558,2.114869,0.000013
921.037903,2.114764,0.000013
922.604126,2.114661,0.000013
924.170044,2.114557,0.000013
925.735962,2.114455,0.000013
927.301636,2.114353,0.000012
928.867188,2.114251,0.000012
930.432617,2.114151,0.000012
931.997864,2.114051,0.000012
933.562866,2.113952,0.000012
935.127808,2.113853,0.000012
936.692688,2.113756,0.000012
938.257324,2.113658,0.000012
939.821777,2.113562,0.000012
941.386108,2.113466,0.000012
942.950317,2.113371,0.000012
944.514282,2.113276,0.000011
946.078125,2.113182,0.000011
947.641907,2.113089,0.000011
949.205383,2.112996,0.000011
950.768738,2.112904,0.000011
952.332031,2.112812,0.000011
953.89502,2.112721,0.000011
955.457886,2.112631,0.000011
957.020691,2.112541,0.000011
958.583191,2.112452,0.000011
960.145691,2.112363,0.000011
961.707886,2.112275,0.000011
963.27002,2.112188,0.000011
964.831909,2.112101,0.00001
966.393677,2.112015,0.00001
967.955261,2.111929,0.00001
969.516724,2.111844,0.00001
971.077942,2.111759,0.00001
972.638977,2.111675,0.00001
974.19989,2.111591,0.00001
975.76062,2.111508,0.00001
977.321289,2.111425,0.00001
978.881653,2.111343,0.00001
980.441895,2.111262,0.00001
982.001953,2.111181,0.00001
983.561829,2.1111,0.00001
985.121582,2.11102,0.00001
986.681152,2.110941,0.00001
988.24054,2.110862,0.000009
989.799683,2.110783,0.000009
991.358704,2.110705,0.000009
992.917603,2.110628,0.000009
994.476257,2.110551,0.000009
996.03479,2.110474,0.000009
997.593079,2.110398,0.000009
999.151184,2.110322,0.000009
1010.940918,2.109765,0.000009
1014.325195,2.109609,0.000008
1017.709961,2.109456,0.000008
1021.095215,2.109304,0.000008
1024.480835,2.109155,0.000008
1027.867065,2.109007,0.000008
1031.253784,2.108861,0.000008
1034.640991,2.108717,0.000008
1038.028564,2.108575,0.000008
1041.416748,2.108434,0.000008
1044.80542,2.108295,0.000008
1048.19458,2.108158,0.000007
1051.584229,2.108022,0.000007
1054.974365,2.107889,0.000007
1058.36499,2.107757,0.000007
1061.756104,2.107626,0.000007
1065.147705,2.107497,0.000007
1068.539673,2.107369,0.000007
1071.932251,2.107244,0.000007
1075.325317,2.107119,0.000007
1078.718872,2.106996,0.000007
1082.112915,2.106874,0.000007
1085.507324,2.106754,0.000007
1088.902344,2.106636,0.000006
1092.297852,2.106518,0.000006
1095.693848,2.106402,0.000006
1099.090332,2.106288,0.000006
1102.487305,2.106174,0.000006
1105.884766,2.106062,0.000006
1109.282593,2.105952,0.000006
1112.68103,2.105842,0.000006
1116.079956,2.105734,0.000006
1119.47937,2.105627,0.000006
1122.879272,2.105521,0.000006
1126.279663,2.105416,0.000006
1129.680542,2.105313,0.000006
1133.081909,2.105211,0.000006
1136.483765,2.105109,0.000005
1139.886108,2.105009,0.000005
1143.28894,2.10491,0.000005
1146.692139,2.104813,0.000005
1150.095947,2.104716,0.000005
1153.500244,2.10462,0.000005
1156.905029,2.104525,0.000005
1160.310303,2.104432,0.000005
1163.716064,2.104339,0.000005
1167.122314,2.104247,0.000005
1170.529053,2.104157,0.000005
1173.936279,2.104067,0.000005
1177.343994,2.103978,0.000005
1180.752197,2.10389,0.000005
1184.160889,2.103804,0.000005
1187.570068,2.103718,0.000005
1190.979736,2.103632,0.000005
1194.389893,2.103548,0.000005
1197.800537,2.103465,0.000005
1201.21167,2.103383,0.000005
1204.623291,2.103301,0.000004
1208.0354,2.10322,0.000004
1211.447998,2.10314,0.000004
1214.861084,2.103061,0.000004
1218.274658,2.102983,0.000004
1221.688721,2.102906,0.000004
1225.103271,2.102829,0.000004
1228.518311,2.102753,0.000004
1231.93396,2.102678,0.000004
1235.349976,2.102603,0.000004
1238.766479,2.10253,0.000004
1242.183472,2.102457,0.000004
1245.600952,2.102384,0.000004
1249.018921,2.102313,0.000004
1252.437378,2.102242,0.000004
1255.856323,2.102172,0.000004
1259.275757,2.102103,0.000004
1262.695679,2.102034,0.000004
1266.116089,2.101966,0.000004
1269.537109,2.101898,0.000004
1272.958496,2.101831,0.000004
1276.380371,2.101765,0.000004
1279.802734,2.1017,0.000004
1283.225586,2.101635,0.000004
1286.648926,2.101571,0.000004
1290.072754,2.101507,0.000004
1293.497192,2.101444,0.000004
1296.921997,2.101382,0.000004
1300.34729,2.10132,0.000003
1303.773071,2.101259,0.000003
1307.199341,2.101198,0.000003
1310.626221,2.101138,0.000003
1314.053467,2.101079,0.000003
1317.481201,2.101019,0.000003
1320.909424,2.100961,0.000003
1324.338135,2.100903,0.000003
1327.767334,2.100846,0.000003
1331.197021,2.100789,0.000003
1334.627197,2.100733,0.000003
1338.057861,2.100677,0.000003
1341.489014,2.100621,0.000003
1344.920776,2.100567,0.000003
1348.352905,2.100512,0.000003
1351.785522,2.100458,0.000003
1355.218628,2.100405,0.000003
1358.652344,2.100352,0.000003
1362.086426,2.1003,0.000003
1365.520996,2.100248,0.000003
1368.956177,2.100197,0.000003
1372.391724,2.100146,0.000003
1375.827759,2.100095,0.000003
1379.264282,2.100045,0.000003
1382.701416,2.099995,0.000003
1386.138916,2.099946,0.000003
1389.576904,2.099897,0.000003
1393.015381,2.099849,0.000003
1396.454346,2.099801,0.000003
1399.893799,2.099753,0.000003
1403.333862,2.099706,0.000003
1406.774292,2.099659,0.000003
1410.21521,2.099613,0.000003
1413.656738,2.099567,0.000003
1417.098633,2.099521,0.000003
